"run_id","habitat_patches"
"699263720845505D",11
"699330737380799D",13
"69937934612250C",11
"699397056453219B",2
"699429417425466C",10
"699468003745818D",16
"699484034328505D",6
"699608144785964E",9
"699614700974326B",12
"699617790605831A",7
"699638233975478E",16
"699649406942063E",15
"699650898479241C",15
"699669698068900C",12
"69968573691460B",8
"699704849960788C",17
"699707525126919B",2
"69971948416630A",2
"699748625997566E",11
"69975285666414B",12
"69979386810334A",7
"700040472625593E",12
"700055746444894D",4
"700056833780427E",6
"700152893647874D",4
"700186585721087E",7
"700311622019289E",14
"700361381368317D",6
"700418603261904A",6
"700439008859805B",13
"700447222258693B",12
"700476902453566A",4
"700480082185860D",11
"700495153002118C",2
"700497390239815A",12
"700531444438001B",4
"700619505842785E",10
"700646909613876A",16
"70068898185262C",12
"700705837407080B",3
"70078192773595A",14
"700833712841435B",8
"700864361307155E",11
"700875846755810A",10
"700913382412180E",9
"700948046936336E",3
"700948427249194D",12
"701001527277180E",16
"70101934826634D",6
"701051370174035C",9
"701077160938602D",2
"701094426914910C",11
"701126635375372C",6
"701145893456724A",7
"701157925005899C",8
"701180037789334B",12
"701194193855145A",11
"701197867000841D",7
"701207454820527B",18
"701240368367808E",8
"701255638767044D",3
"701264245204796A",14
"701282300203959E",7
"701466973055561D",8
"70158418873670D",3
"701611530263042D",19
"701689440178404D",17
"701728398049640D",4
"701742734554591C",4
"701743769139185C",12
"701813769203075C",12
"701836049939259A",6
"701839626611053D",8
"701951195475691E",5
"702012218913770D",2
"70202309452422C",14
"702047652236538E",2
"70214822131477B",5
"702219835958308E",10
"702288940766910D",5
"702448672269678C",15
"702488898997430E",11
"702643142436649D",10
"70266521605419C",10
"702814247022477C",14
"702815340109018E",16
"702827179150913B",8
"702831493557996D",2
"702840350084071B",15
"702854332869750A",11
"702864534236801B",4
"702866941227500D",14
"702900883062840D",4
"702969315949109D",12
"7030023528748A",13
"703032600587121C",11
"703077195448579B",3
"703089638287960C",12
"703112556490437E",11
"703120311204245D",12
"70312953047860C",11
"703155824707769B",13
"703226172872623B",4
"703242313959019B",3
"703300874807545C",5
"70337959539661E",9
"703397704997737E",18
"703400489951570D",7
"703486770052576C",2
"703640461976853E",2
"703657452538939E",8
"703685704804294C",5
"703830859241371D",13
"703897713954177A",4
"703897741302180A",13
"704047770862931B",12
"704068850589772A",6
"704117013793853A",13
"704147764199224E",7
"704229545312631D",11
"704299622743391E",12
"704302091045487D",16
"704303954442840D",10
"704329331273772E",10
"704343813633519C",5
"704371006424623D",2
"704415146534561C",13
"704454352601450D",3
"704497691667248C",5
"704565613521485C",3
"70461020333273E",18
"704617868864340D",7
"704633015722150A",8
"704668983554825D",5
"704720143283E",10
"704784152911992E",18
"704801602468544E",2
"704890587211432D",9
"705006579692430A",11
"705014590617527A",12
"705057602370725C",16
"705064630771439C",12
"705103359226378A",11
"705111732388987E",8
"705141028068487D",3
"705166570888689C",7
"705181294185321C",15
"70518395455635B",12
"705201838553411B",14
"705203480853392E",9
"705246535325883C",12
"705298549156940C",16
"705336268273360C",14
"705339219381540B",14
"705339465068713E",9
"705376853221146A",6
"705446080047731C",13
"705506855919204E",2
"705507383883535A",3
"705516524915326E",2
"705520966751195E",12
"705639125960507D",7
"705666559983478C",10
"705702148540053C",8
"70576876658201D",3
"70581518387196E",5
"705832232657256B",15
"705873881140003C",10
"705891666292716E",9
"705947188502502C",14
"705985135099054E",5
"706139263378829B",15
"706181387455798D",8
"706217903282006D",4
"706269537513738B",5
"706524997721704E",5
"706597191859916E",3
"70661450923105E",3
"706629295948302C",14
"706697244748941B",11
"706774788060045D",11
"706792107917949D",7
"706801607546923E",4
"706810356842516C",4
"706842174366671D",13
"706851479726200E",13
"706885599134359C",3
"70689855883512B",9
"707064503330930D",16
"707083111629167B",9
"707094998973412B",18
"707109139132205D",11
"707140704949158B",19
"707183075460932B",2
"707343663580138A",11
"707396218855028C",17
"707407303443622B",3
"70741447848102B",13
"707425105985638D",12
"707426841115737B",6
"707512894844811A",14
"707569027137291E",7
"707621638997677B",4
"707622317860980C",4
"707625111272160B",11
"707749602194785D",18
"707762252286881A",12
"707811186077635B",3
"707895020702197B",12
"70792173095951E",3
"708111723275659D",4
"708144554865169D",6
"708163324046801B",2
"708187606274831A",11
"708219624669154E",9
"708250476791950D",7
"708265637522110D",11
"70828187460713A",5
"708325612851680C",3
"708344043175118D",7
"708345620591555B",2
"70837465931387A",10
"708479236527440D",8
"708479395198418B",3
"708486069410928B",8
"708624027476572E",9
"708635912278338B",9
"708663518441802B",7
"708675692395461C",10
"708676719656101D",3
"708703314890404A",11
"708859380690006D",12
"708868169316713B",4
"708899346583785A",3
"709004373585788D",13
"709104360344812B",14
"709112761610120D",10
"709251850513697A",6
"709278470656834E",4
"709442707978559D",4
"709459765806033A",18
"709516217591728C",6
"709519101450756A",4
"709595748863447B",7
"709605744981899A",4
"709609982614380C",12
"709615765866990E",14
"709649591526696B",11
"709654831084460A",6
"709663083634501B",2
"70975429046269B",11
"709755922353169E",2
"709764448257343C",14
"709820879168205E",14
"709941107668810E",2
"710050623937338D",3
"710083726074333D",10
"710095645026789C",3
"710117686547035D",12
"710189876199268B",5
"710192385188430D",9
"71023682100594E",3
"710261846575304B",4
"710283033806299D",12
"710283678152711B",2
"710363557969686D",11
"710396504381045E",15
"710406965708045D",3
"710412313606277B",13
"710428006613286A",2
"710441637688205A",6
"710486140319598A",11
"710555137355182C",3
"710559700549826D",12
"710591390655510B",14
"710765188233907E",12
"710816534271763B",12
"710819675884173B",9
"710823533834255E",7
"710826135260830B",9
"710839470767987A",6
"71091565520289E",2
"710935552635738A",6
"710936903608275B",15
"711026887313007E",7
"711050143163897D",14
"711061584764600D",13
"711111030554732B",3
"711116394433695B",11
"711116741331066B",6
"711127370167074C",11
"711181886591782B",8
"711182521472654A",2
"711217521125584D",2
"711226460400707D",12
"711240700890825E",2
"71133246842925D",9
"711500845149717A",6
"711544002988164A",10
"71156465872591B",12
"711577343810435C",12
"711640317059714E",13
"711703470891643B",4
"711710286592077C",4
"711777017313219A",3
"711818183444175B",9
"711880253673967D",11
"711921983261674E",6
"711968612452736C",14
"712008032584801A",16
"71211381342122C",5
"712122606815949A",14
"712151659727060A",11
"712273567556386A",5
"71228924135289D",14
"712289476659032C",7
"712312471835988E",14
"712409231860313C",2
"712429770490715E",14
"712431204689644D",6
"71249107665324D",10
"712537494840313E",5
"712670109193476E",11
"712799340249220C",8
"71284809918039D",12
"712878514856153E",13
"712952661618144E",15
"712991076811993C",12
"713006374379283A",2
"713046968689075B",4
"71305332070199E",16
"713113840013657D",11
"713148500148649A",14
"713169345821281E",13
"7131965307828A",20
"713200274620375D",13
"713238521794351C",14
"713262157471998C",7
"713266855337955B",18
"71329540327833E",12
"713352226844516B",12
"713413757665488D",3
"713520290576358C",8
"713575517990999A",3
"713630091322573E",10
"71375868097976B",12
"713882420115838D",5
"713901183231786E",14
"713909693115080C",4
"713918297430724C",3
"713920660800243B",8
"713996936538626C",13
"714002824580003B",5
"714007261161775A",2
"714008241241006D",14
"714009500507130A",3
"714119559641752B",18
"714123933987866C",11
"714127791112873D",9
"71414580484494E",5
"714176771850794B",10
"714194503201411C",3
"7142050684732B",12
"714228692619593C",6
"714235430351396B",3
"714288934478469A",8
"714318918592029A",4
"714420287447701E",7
"714428110275647D",4
"714475708687337C",13
"714479563599759E",2
"714485800048563A",10
"714506952883768A",14
"714510811786606B",6
"714514611556547A",13
"714573161884556B",2
"714624569445278A",8
"714633010795484A",14
"71471167183158A",5
"714712429325091D",3
"714753829143641A",8
"71477948370548E",14
"714830141624084E",8
"714860041297572A",11
"714912306499438A",11
"714947872659644E",2
"714957929103294A",6
"714961893178214E",11
"715144911892677C",10
"715185431764826B",10
"715300851750789B",8
"715327132654101A",3
"71535614255998B",18
"715388856581285D",3
"715436466280459A",6
"71546125240356C",14
"715504790775495C",5
"715515740212928E",12
"715548897975992C",7
"715571584721870A",4
"715586657218117C",12
"715611558975048A",4
"715680754997877D",10
"715771233235762E",2
"715772341758431D",15
"715822187040248E",3
"715888565079667D",2
"715908869878147E",2
"715962549395708C",11
"715964256065167A",4
"715998589061639D",11
"716033337553139B",5
"71611530721744B",5
"716269791841737A",14
"71629270760706B",11
"716360719548315A",3
"716411988756121A",8
"716462567351611B",2
"716479612385065A",12
"716535882920063B",13
"716579648634407C",10
"716607717274173B",15
"716636705997054D",10
"716792397690973C",14
"716856788984616B",14
"716901891748507B",2
"716910424122692D",6
"716949353729722D",7
"716966900591458A",13
"71710848647953D",11
"71711824606641C",16
"717126103149570C",13
"717142468547410C",8
"717174349241110A",2
"717216453058768D",11
"717261456850156D",14
"717292982258507A",16
"717319803815224C",2
"717325985397104D",6
"717350671288769C",13
"717366997369866A",3
"717383291743961E",12
"717448119445522B",12
"717463976565728A",16
"717474252710757D",17
"717497892296816B",13
"717569681359398D",3
"717638888192011E",7
"717690100356876B",2
"717706186592953D",12
"717714710026328D",10
"717719556614648C",15
"717729219426805D",4
"717731774656622A",15
"717808810533676C",8
"717836809272208B",7
"717941438943608D",8
"718015334703420E",8
"718053974347633C",7
"718062467847343D",10
"718129662233356E",2
"718266897033267D",3
"718359742233566B",9
"718380450519543E",2
"718427553398805C",11
"718530045534115C",4
"718621249157432A",16
"718649199958216C",18
"718779607879268B",13
"718920356153787B",8
"718976446672607C",16
"719015599305499D",12
"719018981756101A",4
"719060252960825B",5
"719069464146093E",18
"719117162104822E",9
"719177786384254E",5
"719241700023328B",15
"719280291054937D",5
"719303025874751B",13
"719374873437425E",20
"719387480298656A",6
"719528952834391A",9
"719578096462218B",12
"719605823014905A",13
"71963581944267B",13
"719641099154867B",16
"719651240940009B",12
"719729378656313C",13
"719756345238054D",8
"719793112482373C",13
"719945079888940C",8
"71995343307711E",4
"719963990124744B",19
"719964642931777A",7
"719970930371261A",8
"720042219394893B",9
"720051602596755D",10
"720056053588231D",11
"720092983203079E",8
"720127957207241C",3
"720159053140671D",16
"720164546996105D",3
"720181629133715B",14
"720218884065889B",12
"720231106815723B",11
"720250863377918A",2
"720297894076295A",17
"720319461007840A",3
"720394911532482A",5
"720398290674944E",13
"720411395475137C",8
"72048827105927E",2
"720508192693163C",7
"720556883868706C",10
"720559995773847B",2
"720584367961576C",16
"720671185894445C",7
"7206751749764D",4
"720701301500344B",5
"720728024290082B",4
"720740306697059C",3
"720816413337056E",20
"720856332801819C",14
"720910141153582C",13
"720936285222622E",8
"721133139056968E",8
"721191367826528A",2
"721207856544737C",7
"721299509017193A",6
"721456296176899A",2
"721702109600126B",12
"721779886730439B",3
"721805504299999A",8
"721869792677349E",11
"7219127666124B",11
"72195505069803A",2
"721966816650574A",15
"72198842350041C",12
"722027842444833E",2
"722039770585824A",13
"722052227334732D",12
"722076664353513E",10
"722104001536399B",9
"722141018572082D",13
"722158543887089C",4
"722173783603338E",6
"722177880577669E",12
"722198528203681C",15
"722236580706244E",18
"722278286300834A",14
"722292957554393C",16
"722297588703901C",3
"722373863372883A",11
"72248478212019C",12
"722553046873745B",4
"722554075800674B",11
"722637854608618C",2
"722744095818556E",10
"722904285771793E",14
"722909491377845B",7
"722997349496736B",14
"723087606384609B",2
"723117157962249A",14
"723131565192317B",20
"723153743358330D",13
"723205790523325C",3
"723211031459571C",2
"723268161224321B",9
"723315306635512A",17
"723340308192089C",9
"723372360600076D",12
"723384096013177D",19
"723412287189260C",7
"723460585317024E",11
"723477528205697A",6
"723485321342932D",5
"72348926223952A",12
"723499251484734A",16
"723507872139802E",8
"723523689580827E",12
"723558646089055E",14
"723577947755443B",9
"723643042794471E",9
"723715112274705E",2
"723717368786560B",11
"723729785215675D",5
"723738731498572E",10
"723758169605914D",16
"723758804728063C",10
"723796460676594B",13
"723854472734941E",10
"723891409773993B",13
"723901429509707B",12
"723925375108638D",2
"723954601831289B",2
"7239623997705E",7
"724073328842859A",8
"724126260037330B",10
"724128003746945C",6
"724233011007117A",14
"724273665961948D",11
"724311874226240D",4
"724313101790633D",16
"724362730984067C",14
"724372333934460C",14
"724426843946706C",17
"724470421107811A",11
"724487935509258C",9
"724561420757568E",12
"724580015367149D",11
"724638169846694D",4
"724692040303787A",3
"724692329848828C",15
"724703772881087B",16
"725002313097875E",5
